;Activity;Hour
816;lunch_Workaholic;12.75
817;work_Workaholic;8.7
818;sleep_Workaholic;23.0
819;breakfast_Workaholic;7.366666666666666
820;lunch_Workaholic;12.9
821;work_Workaholic;8.333333333333334
822;sleep_Workaholic;23.0
823;breakfast_Workaholic;7.2
824;lunch_Workaholic;12.333333333333334
825;work_Workaholic;8.966666666666667
826;sleep_Workaholic;23.0
827;breakfast_Workaholic;7.133333333333334
828;lunch_Workaholic;12.35
829;work_Workaholic;8.266666666666667
830;sleep_Workaholic;23.0
831;breakfast_Workaholic;7.416666666666667
832;lunch_Workaholic;12.25
833;dinner_Workaholic;18.183333333333334
834;sleep_Workaholic;23.0
835;breakfast_Workaholic;7.166666666666667
836;lunch_Workaholic;12.016666666666667
837;work_Workaholic;8.283333333333333
838;dinner_Workaholic;19.516666666666666
839;sleep_Workaholic;23.0
840;breakfast_Workaholic;7.066666666666666
841;lunch_Workaholic;12.65
842;work_Workaholic;8.55
843;dinner_Workaholic;19.3
844;sleep_Workaholic;23.0
845;breakfast_Workaholic;7.1
846;lunch_Workaholic;12.9
847;work_Workaholic;8.183333333333334
848;dinner_Workaholic;19.583333333333332
849;sleep_Workaholic;23.0
850;breakfast_Workaholic;7.1
851;lunch_Workaholic;12.433333333333334
852;work_Workaholic;8.166666666666666
853;breakfast_Arnold;8.866666666666667
854;lunch_Arnold;12.55
855;work_Arnold;9.45
856;dinner_Arnold;20.35
857;sleep_Arnold;22.25
858;breakfast_Arnold;8.15
859;lunch_Arnold;13.1
860;work_Arnold;9.15
861;dinner_Arnold;19.266666666666666
862;sleep_Arnold;22.4
863;breakfast_Arnold;8.3
864;workout_Arnold;10.0
865;lunch_Arnold;12.983333333333333
866;dinner_Arnold;20.366666666666667
867;sleep_Arnold;22.65
868;breakfast_Arnold;8.716666666666667
869;lunch_Arnold;12.516666666666667
870;workout_Arnold;14.0
871;dinner_Arnold;19.783333333333335
872;sleep_Arnold;22.116666666666667
873;breakfast_Arnold;8.25
874;lunch_Arnold;12.966666666666667
875;workout_Arnold;19.0
876;sleep_Arnold;22.116666666666667
877;breakfast_Arnold;8.533333333333333
878;lunch_Arnold;12.616666666666667
879;work_Arnold;9.133333333333333
880;workout_Arnold;18.0
881;dinner_Arnold;20.083333333333332
882;sleep_Arnold;22.35
883;breakfast_Arnold;8.366666666666667
884;lunch_Arnold;12.416666666666666
885;work_Arnold;9.033333333333333
886;workout_Arnold;18.0
887;dinner_Arnold;19.3
888;sleep_Arnold;22.25
889;workout_Arnold;8.0
890;workout_Arnold;10.0
891;workout_Arnold;11.0
892;workout_Arnold;12.0
893;lunch_Arnold;13.45
894;workout_Arnold;15.0
895;workout_Arnold;16.0
896;workout_Arnold;18.0
897;workout_Arnold;19.0
898;workout_Arnold;20.0
899;sleep_Arnold;22.2
900;breakfast_Arnold;8.516666666666667
901;workout_Arnold;9.0
902;workout_Arnold;10.0
903;workout_Arnold;11.0
904;lunch_Arnold;12.7
905;dinner_Arnold;20.1
906;sleep_Arnold;22.883333333333333
907;breakfast_Arnold;8.066666666666666
908;workout_Arnold;9.0
909;lunch_Arnold;12.566666666666666
910;dinner_Arnold;19.65
911;sleep_Arnold;22.866666666666667
912;breakfast_Arnold;8.833333333333334
913;workout_Arnold;10.0
914;workout_Arnold;11.0
915;lunch_Arnold;12.666666666666666
916;dinner_Arnold;19.45
917;sleep_Arnold;22.8
918;breakfast_Arnold;8.533333333333333
919;workout_Arnold;9.0
920;lunch_Arnold;13.183333333333334
921;dinner_Arnold;19.45
922;sleep_Arnold;22.15
923;lunch_Arnold;12.833333333333334
924;work_Arnold;9.316666666666666
925;dinner_Arnold;20.116666666666667
926;sleep_Arnold;22.516666666666666
927;workout_Arnold;8.0
928;lunch_Arnold;12.35
929;work_Arnold;9.45
930;dinner_Arnold;20.1
931;sleep_Arnold;22.6
932;workout_Arnold;8.0
933;workout_Arnold;12.0
934;lunch_Arnold;13.466666666666667
935;workout_Arnold;14.0
936;workout_Arnold;16.0
937;workout_Arnold;19.0
938;workout_Arnold;20.0
939;sleep_Arnold;22.1
940;workout_Arnold;8.0
941;workout_Arnold;9.0
942;workout_Arnold;10.0
943;lunch_Arnold;13.266666666666667
944;workout_Arnold;15.0
945;dinner_Arnold;19.733333333333334
946;sleep_Arnold;22.633333333333333
947;workout_Arnold;8.0
948;workout_Arnold;13.0
949;workout_Arnold;14.0
950;workout_Arnold;16.0
951;workout_Arnold;17.0
952;workout_Arnold;18.0
953;workout_Arnold;20.0
954;sleep_Arnold;22.366666666666667
955;workout_Arnold;7.0
956;workout_Arnold;8.0
957;breakfast_Arnold;8.633333333333333
958;workout_Arnold;10.0
959;workout_Arnold;11.0
960;workout_Arnold;12.0
961;lunch_Arnold;12.533333333333333
962;workout_Arnold;19.0
963;dinner_Arnold;20.333333333333332
964;sleep_Arnold;22.5
965;workout_Arnold;7.0
966;workout_Arnold;8.0
967;workout_Arnold;9.0
968;workout_Arnold;12.0
969;workout_Arnold;13.0
970;workout_Arnold;19.0
971;workout_Arnold;20.0
972;sleep_Arnold;22.816666666666666
973;workout_Arnold;8.0
974;lunch_Arnold;12.5
975;work_Arnold;9.316666666666666
976;dinner_Arnold;19.466666666666665
977;sleep_Arnold;22.85
978;breakfast_Arnold;8.15
979;lunch_Arnold;13.1
980;work_Arnold;9.316666666666666
981;dinner_Arnold;19.133333333333333
982;sleep_Arnold;22.0
983;workout_Arnold;6.0
984;workout_Arnold;8.0
985;workout_Arnold;10.0
986;lunch_Arnold;12.166666666666666
987;dinner_Arnold;19.266666666666666
988;workout_Arnold;20.0
989;sleep_Arnold;22.95
990;breakfast_Arnold;8.033333333333333
991;lunch_Arnold;12.833333333333334
992;work_Arnold;9.3
993;dinner_Arnold;19.45
994;workout_Arnold;21.0
995;sleep_Arnold;22.083333333333332
996;breakfast_Arnold;8.166666666666666
997;workout_Arnold;9.0
998;workout_Arnold;12.0
999;lunch_Arnold;12.9
1000;dinner_Arnold;19.666666666666668
1001;sleep_Arnold;22.516666666666666
1002;workout_Arnold;8.0
1003;workout_Arnold;11.0
1004;workout_Arnold;12.0
1005;workout_Arnold;15.0
1006;workout_Arnold;16.0
1007;workout_Arnold;17.0
1008;workout_Arnold;19.0
1009;dinner_Arnold;20.283333333333335
1010;sleep_Arnold;22.233333333333334
1011;workout_Arnold;8.0
1012;workout_Arnold;11.0
1013;workout_Arnold;12.0
1014;workout_Arnold;15.0
1015;workout_Arnold;16.0
1016;workout_Arnold;18.0
1017;workout_Arnold;19.0
1018;dinner_Arnold;19.816666666666666
1019;workout_Arnold;22.0
1020;sleep_Arnold;22.833333333333332
1021;lunch_Arnold;12.483333333333333
1022;work_Arnold;9.283333333333333
1023;dinner_Arnold;19.683333333333334
1024;workout_Arnold;21.0
1025;sleep_Arnold;22.733333333333334
1026;workout_Arnold;8.0
1027;lunch_Arnold;13.083333333333334
1028;work_Arnold;9.016666666666667
1029;workout_Arnold;19.0
1030;workout_Arnold;20.0
1031;sleep_Arnold;22.2
1032;workout_Arnold;6.0
1033;workout_Arnold;7.0
1034;breakfast_Arnold;8.15
1035;workout_Arnold;9.0
1036;workout_Arnold;12.0
1037;workout_Arnold;13.0
1038;workout_Arnold;14.0
1039;dinner_Arnold;19.966666666666665
1040;workout_Arnold;21.0
1041;sleep_Arnold;22.016666666666666
1042;workout_Arnold;8.0
1043;lunch_Arnold;12.1
1044;work_Arnold;9.133333333333333
1045;workout_Arnold;20.0
1046;sleep_Arnold;22.066666666666666
1047;workout_Arnold;7.0
1048;workout_Arnold;8.0
1049;breakfast_Arnold;8.716666666666667
1050;workout_Arnold;9.0
1051;workout_Arnold;12.0
1052;lunch_Arnold;12.416666666666666
1053;workout_Arnold;13.0
1054;workout_Arnold;14.0
1055;dinner_Arnold;19.483333333333334
1056;sleep_Arnold;22.283333333333335
1057;workout_Arnold;8.0
1058;workout_Arnold;11.0
1059;workout_Arnold;12.0
1060;workout_Arnold;13.0
1061;workout_Arnold;16.0
1062;dinner_Arnold;20.15
1063;workout_Arnold;22.0
1064;sleep_Arnold;22.633333333333333
1065;workout_Arnold;9.0
1066;workout_Arnold;11.0
1067;lunch_Arnold;12.016666666666667
1068;workout_Arnold;15.0
1069;workout_Arnold;16.0
1070;workout_Arnold;17.0
1071;workout_Arnold;19.0
1072;dinner_Arnold;20.133333333333333
1073;workout_Arnold;22.0
1074;breakfast_Arnold;8.466666666666667
1075;lunch_Arnold;13.25
1076;work_Arnold;9.083333333333334
1077;dinner_Arnold;19.766666666666666
1078;sleep_Arnold;22.316666666666666
1079;workout_Arnold;8.0
1080;lunch_Arnold;13.1
1081;work_Arnold;9.216666666666667
1082;dinner_Arnold;19.2
1083;sleep_Arnold;22.683333333333334
1084;workout_Arnold;7.0
1085;breakfast_Arnold;8.55
1086;workout_Arnold;9.0
1087;lunch_Arnold;12.7
1088;workout_Arnold;16.0
1089;workout_Arnold;19.0
1090;dinner_Arnold;19.5
1091;workout_Arnold;21.0
1092;sleep_Arnold;22.666666666666668
1093;workout_Arnold;8.0
1094;breakfast_Arnold;8.783333333333333
1095;lunch_Arnold;12.533333333333333
1096;work_Arnold;9.266666666666667
1097;dinner_Arnold;19.85
1098;workout_Arnold;21.0
1099;sleep_Arnold;22.1
1100;workout_Arnold;6.0
1101;workout_Arnold;7.0
1102;workout_Arnold;8.0
1103;breakfast_Arnold;8.9
1104;workout_Arnold;10.0
1105;workout_Arnold;12.0
1106;lunch_Arnold;13.333333333333334
1107;workout_Arnold;17.0
1108;workout_Arnold;19.0
1109;workout_Arnold;20.0
1110;workout_Arnold;21.0
1111;sleep_Arnold;22.566666666666666
1112;workout_Arnold;7.0
1113;breakfast_Arnold;8.85
1114;workout_Arnold;11.0
1115;lunch_Arnold;13.283333333333333
1116;workout_Arnold;16.0
1117;workout_Arnold;19.0
1118;sleep_Arnold;22.116666666666667
1119;workout_Arnold;8.0
1120;breakfast_Arnold;8.483333333333333
1121;workout_Arnold;11.0
1122;workout_Arnold;13.0
1123;workout_Arnold;14.0
1124;workout_Arnold;18.0
1125;dinner_Arnold;19.483333333333334
1126;workout_Arnold;22.0
1127;sleep_Arnold;22.516666666666666
1128;lunch_Arnold;12.0
1129;work_Arnold;9.383333333333333
1130;workout_Arnold;19.0
1131;sleep_Arnold;22.5
1132;workout_Arnold;8.0
1133;breakfast_Arnold;8.883333333333333
1134;lunch_Arnold;12.35
1135;work_Arnold;9.366666666666667
1136;dinner_Arnold;20.05
1137;sleep_Arnold;22.033333333333335
1138;workout_Arnold;7.0
1139;breakfast_Arnold;8.466666666666667
1140;workout_Arnold;9.0
1141;workout_Arnold;11.0
1142;workout_Arnold;12.0
1143;lunch_Arnold;13.0
1144;workout_Arnold;14.0
1145;workout_Arnold;16.0
1146;dinner_Arnold;19.95
1147;sleep_Arnold;22.833333333333332
1148;workout_Arnold;8.0
1149;workout_Arnold;9.0
1150;lunch_Arnold;13.0
1151;work_Arnold;9.466666666666667
1152;workout_Arnold;19.0
1153;dinner_Arnold;19.383333333333333
1154;workout_Arnold;21.0
1155;sleep_Arnold;22.2
1156;workout_Arnold;8.0
1157;breakfast_Arnold;8.483333333333333
1158;workout_Arnold;9.0
1159;workout_Arnold;11.0
1160;workout_Arnold;12.0
1161;lunch_Arnold;12.616666666666667
1162;workout_Arnold;14.0
1163;workout_Arnold;15.0
1164;workout_Arnold;16.0
1165;dinner_Arnold;19.5
1166;sleep_Arnold;22.25
1167;workout_Arnold;7.0
1168;breakfast_Arnold;8.083333333333334
1169;lunch_Arnold;12.366666666666667
1170;workout_Arnold;13.0
1171;workout_Arnold;16.0
1172;workout_Arnold;17.0
1173;workout_Arnold;18.0
1174;dinner_Arnold;19.3
1175;workout_Arnold;20.0
1176;workout_Arnold;22.0
1177;sleep_Arnold;22.5
1178;workout_Arnold;7.0
1179;workout_Arnold;8.0
1180;workout_Arnold;9.0
1181;workout_Arnold;11.0
1182;lunch_Arnold;12.45
1183;workout_Arnold;13.0
1184;workout_Arnold;15.0
1185;workout_Arnold;16.0
1186;workout_Arnold;18.0
1187;dinner_Arnold;19.233333333333334
1188;workout_Arnold;20.0
1189;workout_Arnold;21.0
1190;sleep_Arnold;22.5
1191;workout_Arnold;8.0
1192;breakfast_Arnold;8.616666666666667
1193;lunch_Arnold;13.45
1194;work_Arnold;9.033333333333333
1195;dinner_Arnold;19.883333333333333
1196;sleep_Arnold;22.283333333333335
1197;workout_Arnold;7.0
1198;lunch_Arnold;12.95
1199;work_Arnold;9.016666666666667
1200;workout_Arnold;19.0
1201;dinner_Arnold;20.4
1202;sleep_Arnold;22.033333333333335
1203;workout_Arnold;6.0
1204;workout_Arnold;7.0
1205;workout_Arnold;8.0
1206;workout_Arnold;10.0
1207;workout_Arnold;12.0
1208;workout_Arnold;13.0
1209;workout_Arnold;15.0
1210;workout_Arnold;18.0
1211;dinner_Arnold;19.883333333333333
1212;sleep_Arnold;22.516666666666666
1213;workout_Arnold;7.0
1214;lunch_Arnold;12.95
1215;work_Arnold;9.0
1216;workout_Arnold;17.0
1217;workout_Arnold;20.0
1218;sleep_Arnold;22.55
1219;workout_Arnold;8.0
1220;breakfast_Arnold;8.983333333333333
1221;workout_Arnold;10.0
1222;workout_Arnold;11.0
1223;workout_Arnold;12.0
1224;lunch_Arnold;13.083333333333334
1225;workout_Arnold;17.0
1226;workout_Arnold;18.0
1227;dinner_Arnold;19.7
1228;workout_Arnold;21.0
1229;sleep_Arnold;22.05
1230;workout_Arnold;7.0
1231;workout_Arnold;8.0
1232;workout_Arnold;10.0
1233;workout_Arnold;11.0
1234;workout_Arnold;12.0
1235;lunch_Arnold;13.3
1236;workout_Arnold;16.0
1237;workout_Arnold;17.0
1238;workout_Arnold;19.0
1239;dinner_Arnold;19.483333333333334
1240;workout_Arnold;21.0
1241;sleep_Arnold;22.066666666666666
1242;workout_Arnold;7.0
1243;workout_Arnold;8.0
1244;lunch_Arnold;12.9
1245;workout_Arnold;14.0
1246;dinner_Arnold;20.15
1247;sleep_Arnold;22.966666666666665
1248;workout_Arnold;8.0
1249;breakfast_Arnold;8.45
1250;workout_Arnold;9.0
1251;workout_Arnold;10.0
1252;workout_Arnold;11.0
1253;lunch_Arnold;12.3
1254;workout_Arnold;13.0
1255;dinner_Arnold;19.75
1256;sleep_Arnold;22.1
1257;workout_Arnold;7.0
1258;breakfast_Arnold;8.416666666666666
1259;workout_Arnold;9.0
1260;workout_Arnold;11.0
1261;lunch_Arnold;12.416666666666666
1262;workout_Arnold;13.0
1263;workout_Arnold;16.0
1264;dinner_Arnold;19.316666666666666
1265;workout_Arnold;21.0
1266;sleep_Arnold;22.866666666666667
1267;workout_Arnold;8.0
1268;breakfast_Arnold;8.716666666666667
1269;workout_Arnold;10.0
1270;workout_Arnold;11.0
1271;workout_Arnold;12.0
1272;lunch_Arnold;13.166666666666666
1273;workout_Arnold;14.0
1274;workout_Arnold;17.0
1275;workout_Arnold;19.0
1276;dinner_Arnold;19.683333333333334
1277;workout_Arnold;21.0
1278;sleep_Arnold;22.366666666666667
1279;workout_Arnold;8.0
1280;workout_Arnold;9.0
1281;workout_Arnold;10.0
1282;workout_Arnold;11.0
1283;lunch_Arnold;12.083333333333334
1284;workout_Arnold;13.0
1285;workout_Arnold;20.0
1286;sleep_Arnold;22.283333333333335
1287;workout_Arnold;7.0
1288;workout_Arnold;8.0
1289;breakfast_Arnold;8.766666666666667
1290;workout_Arnold;11.0
1291;lunch_Arnold;12.666666666666666
1292;workout_Arnold;15.0
1293;dinner_Arnold;19.25
1294;workout_Arnold;21.0
1295;sleep_Arnold;22.916666666666668
1296;workout_Arnold;7.0
1297;workout_Arnold;8.0
1298;breakfast_Arnold;8.516666666666667
1299;workout_Arnold;10.0
1300;workout_Arnold;11.0
1301;lunch_Arnold;12.65
1302;workout_Arnold;14.0
1303;workout_Arnold;15.0
1304;workout_Arnold;17.0
1305;workout_Arnold;18.0
1306;workout_Arnold;19.0
1307;dinner_Arnold;19.933333333333334
1308;sleep_Arnold;22.1
1309;workout_Arnold;6.0
1310;workout_Arnold;7.0
1311;workout_Arnold;8.0
1312;breakfast_Arnold;8.416666666666666
1313;workout_Arnold;10.0
1314;workout_Arnold;11.0
1315;lunch_Arnold;12.933333333333334
1316;workout_Arnold;18.0
1317;dinner_Arnold;19.783333333333335
1318;workout_Arnold;21.0
1319;workout_Arnold;22.0
1320;sleep_Arnold;22.783333333333335
1321;workout_Arnold;8.0
1322;breakfast_Arnold;8.633333333333333
1323;lunch_Arnold;13.166666666666666
1324;work_Arnold;9.333333333333334
1325;dinner_Arnold;19.65
1326;sleep_Arnold;22.966666666666665
1327;workout_Arnold;8.0
1328;breakfast_Arnold;8.916666666666666
1329;lunch_Arnold;13.2
1330;work_Arnold;9.283333333333333
1331;workout_Arnold;19.0
1332;dinner_Arnold;20.133333333333333
1333;sleep_Arnold;22.133333333333333
1334;workout_Arnold;7.0
1335;workout_Arnold;8.0
1336;workout_Arnold;10.0
1337;workout_Arnold;13.0
1338;workout_Arnold;14.0
1339;workout_Arnold;17.0
1340;workout_Arnold;18.0
1341;dinner_Arnold;19.9
1342;workout_Arnold;21.0
1343;workout_Arnold;22.0
1344;sleep_Arnold;22.566666666666666
1345;workout_Arnold;7.0
1346;workout_Arnold;8.0
1347;breakfast_Arnold;8.866666666666667
1348;lunch_Arnold;12.766666666666667
1349;work_Arnold;9.266666666666667
1350;dinner_Arnold;19.516666666666666
1351;workout_Arnold;21.0
1352;sleep_Arnold;22.733333333333334
1353;workout_Arnold;7.0
1354;workout_Arnold;8.0
1355;workout_Arnold;9.0
1356;workout_Arnold;10.0
1357;workout_Arnold;12.0
1358;lunch_Arnold;12.933333333333334
1359;workout_Arnold;14.0
1360;workout_Arnold;19.0
1361;dinner_Arnold;19.983333333333334
1362;workout_Arnold;21.0
1363;sleep_Arnold;22.05
1364;workout_Arnold;6.0
1365;workout_Arnold;8.0
1366;breakfast_Arnold;8.783333333333333
1367;workout_Arnold;11.0
1368;lunch_Arnold;13.216666666666667
1369;workout_Arnold;16.0
1370;workout_Arnold;18.0
1371;workout_Arnold;19.0
1372;workout_Arnold;20.0
1373;workout_Arnold;22.0
1374;sleep_Arnold;22.416666666666668
1375;workout_Arnold;7.0
1376;breakfast_Arnold;8.366666666666667
1377;workout_Arnold;10.0
1378;workout_Arnold;12.0
1379;lunch_Arnold;13.45
1380;workout_Arnold;14.0
1381;workout_Arnold;16.0
1382;workout_Arnold;17.0
1383;workout_Arnold;19.0
1384;dinner_Arnold;19.75
1385;workout_Arnold;21.0
1386;workout_Arnold;22.0
1387;sleep_Arnold;22.933333333333334
1388;breakfast_Arnold;8.866666666666667
1389;lunch_Arnold;13.133333333333333
1390;work_Arnold;9.45
1391;workout_Arnold;19.0
1392;dinner_Arnold;19.416666666666668
1393;workout_Arnold;21.0
1394;sleep_Arnold;22.333333333333332
1395;workout_Arnold;7.0
1396;breakfast_Arnold;8.333333333333334
1397;lunch_Arnold;13.0
1398;work_Arnold;9.2
1399;workout_Arnold;19.0
1400;workout_Arnold;20.0
1401;workout_Arnold;21.0
1402;sleep_Arnold;22.066666666666666
1403;workout_Arnold;7.0
1404;workout_Arnold;8.0
1405;workout_Arnold;11.0
1406;workout_Arnold;13.0
1407;lunch_Arnold;13.433333333333334
1408;workout_Arnold;14.0
1409;workout_Arnold;19.0
1410;workout_Arnold;22.0
1411;sleep_Arnold;22.7
1412;workout_Arnold;8.0
1413;lunch_Arnold;12.816666666666666
1414;work_Arnold;9.016666666666667
1415;dinner_Arnold;20.166666666666668
1416;workout_Arnold;21.0
1417;sleep_Arnold;22.066666666666666
1418;workout_Arnold;6.0
1419;breakfast_Arnold;8.083333333333334
1420;lunch_Arnold;12.316666666666666
1421;workout_Arnold;13.0
1422;workout_Arnold;15.0
1423;workout_Arnold;16.0
1424;workout_Arnold;18.0
1425;dinner_Arnold;19.583333333333332
1426;workout_Arnold;21.0
1427;sleep_Arnold;22.35
1428;workout_Arnold;7.0
1429;breakfast_Arnold;8.4
1430;workout_Arnold;9.0
1431;workout_Arnold;10.0
1432;lunch_Arnold;12.2
1433;workout_Arnold;17.0
1434;workout_Arnold;18.0
1435;workout_Arnold;19.0
1436;dinner_Arnold;19.95
1437;workout_Arnold;21.0
1438;sleep_Arnold;22.45
1439;workout_Arnold;8.0
1440;workout_Arnold;10.0
1441;workout_Arnold;11.0
1442;lunch_Arnold;12.466666666666667
1443;workout_Arnold;13.0
1444;workout_Arnold;19.0
1445;workout_Arnold;22.0
1446;sleep_Arnold;22.733333333333334
1447;breakfast_Arnold;8.633333333333333
1448;lunch_Arnold;13.483333333333333
1449;work_Arnold;9.333333333333334
1450;workout_Arnold;17.0
1451;dinner_Arnold;19.783333333333335
1452;sleep_Arnold;22.916666666666668
1453;workout_Arnold;8.0
1454;lunch_Arnold;12.633333333333333
1455;work_Arnold;9.116666666666667
1456;workout_Arnold;17.0
1457;workout_Arnold;20.0
1458;workout_Arnold;21.0
1459;sleep_Arnold;22.233333333333334
1460;workout_Arnold;7.0
1461;breakfast_Arnold;8.583333333333334
1462;workout_Arnold;10.0
1463;workout_Arnold;11.0
1464;lunch_Arnold;12.15
1465;workout_Arnold;14.0
1466;workout_Arnold;18.0
1467;dinner_Arnold;19.25
1468;workout_Arnold;20.0
1469;workout_Arnold;21.0
1470;sleep_Arnold;22.2
1471;workout_Arnold;8.0
1472;lunch_Arnold;12.35
1473;work_Arnold;9.333333333333334
1474;workout_Arnold;19.0
1475;dinner_Arnold;20.116666666666667
1476;workout_Arnold;21.0
1477;sleep_Arnold;22.75
1478;workout_Arnold;9.0
1479;workout_Arnold;11.0
1480;workout_Arnold;12.0
1481;workout_Arnold;18.0
1482;dinner_Arnold;19.966666666666665
1483;workout_Arnold;22.0
1484;sleep_Arnold;22.533333333333335
1485;workout_Arnold;7.0
1486;breakfast_Arnold;8.016666666666667
1487;workout_Arnold;11.0
1488;lunch_Arnold;12.416666666666666
1489;workout_Arnold;13.0
1490;workout_Arnold;14.0
1491;workout_Arnold;18.0
1492;workout_Arnold;19.0
1493;dinner_Arnold;19.45
1494;sleep_Arnold;22.3
